OrderID,ProductName,OrderDate,Cutomer Name,Customer Country,Customer City,Sales Quantity,Sales Price,Title Last and First Name
10324,Raclette Courdavault,2018-10-8 9:48,Save-a-lot Markets,USA,Boise,40,44,Sales Representative#Dodsworth#Anne
10324,Vegie-spread,2018-10-9 12:12,Save-a-lot Markets,USA,Boise,80,35.1,Sales Representative#Dodsworth#Anne
10325,Grandma's Boysenberry Spread,2018-10-9 20:36,K?niglich Essen,Germany,Brandenburg,6,20,Sales Representative#Davolio#Nancy
10325,Konbu,2018-10-9 16:36,K?niglich Essen,Germany,Brandenburg,12,4.8,Sales Representative#Davolio#Nancy
10325,Tofu,2018-10-9 11:48,K?niglich Essen,Germany,Brandenburg,9,18.6,Sales Representative#Davolio#Nancy
10325,Gorgonzola Telino,2018-10-10 0:24,K?niglich Essen,Germany,Brandenburg,4,10,Sales Representative#Davolio#Nancy
10325,Mozzarella di Giovanni,2018-10-9 16:0,K?niglich Essen,Germany,Brandenburg,40,27.8,Sales Representative#Davolio#Nancy
10326,Chef Anton's Cajun Seasoning,2018-10-11 0:0,B?lido Comidas preparadas,Spain,Madrid,24,17.6,Sales Representative#Peacock#Margaret
10326,Ravioli Angelo,2018-10-11 17:48,B?lido Comidas preparadas,Spain,Madrid,16,15.6,Sales Representative#Peacock#Margaret
10326,Rh?nbr?u Klosterbier,2018-10-10 18:24,B?lido Comidas preparadas,Spain,Madrid,50,6.2,Sales Representative#Peacock#Margaret
10327,Chang,2018-10-12 12:12,Folk och f? HB,Sweden,Br?cke,25,15.2,"Vice President, Sales#Fuller#Andrew"
10327,Queso Cabrales,2018-10-12 7:24,Folk och f? HB,Sweden,Br?cke,50,16.8,"Vice President, Sales#Fuller#Andrew"
10327,Nord-Ost Matjeshering,2018-10-12 5:12,Folk och f? HB,Sweden,Br?cke,35,20.7,"Vice President, Sales#Fuller#Andrew"
10327,Escargots de Bourgogne,2018-10-11 17:24,Folk och f? HB,Sweden,Br?cke,30,10.6,"Vice President, Sales#Fuller#Andrew"
10328,Raclette Courdavault,2018-10-15 15:0,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,9,44,Sales Representative#Peacock#Margaret
10328,Louisiana Fiery Hot Pepper Sauce,2018-10-15 6:12,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,40,16.8,Sales Representative#Peacock#Margaret
10328,Scottish Longbreads,2018-10-14 22:48,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10,10,Sales Representative#Peacock#Margaret
10329,Teatime Chocolate Biscuits,2018-10-16 10:12,Split Rail Beer & Ale,USA,Lander,10,7.3,Sales Representative#Peacock#Margaret
10329,Nord-Ost Matjeshering,2018-10-16 10:12,Split Rail Beer & Ale,USA,Lander,8,20.7,Sales Representative#Peacock#Margaret
10329,C?te de Blaye,2018-10-16 2:0,Split Rail Beer & Ale,USA,Lander,20,210.8,Sales Representative#Peacock#Margaret
10329,Gnocchi di nonna Alice,2018-10-15 16:24,Split Rail Beer & Ale,USA,Lander,12,30.4,Sales Representative#Peacock#Margaret
10330,Gumb?r Gummib?rchen,2018-10-16 19:0,LILA-Supermercado,Venezuela,Barquisimeto,50,24.9,Sales Representative#Leverling#Janet
10330,Mozzarella di Giovanni,2018-10-17 1:36,LILA-Supermercado,Venezuela,Barquisimeto,25,27.8,Sales Representative#Leverling#Janet
10331,Tourti?re,2018-10-17 3:0,Bon app',France,Marseille,15,5.9,Sales Representative#Dodsworth#Anne
10332,Carnarvon Tigers,2018-10-18 18:24,M?re Paillarde,Canada,Montr?al,40,50,Sales Representative#Leverling#Janet
10332,Singaporean Hokkien Fried Mee,2018-10-17 16:0,M?re Paillarde,Canada,Montr?al,10,11.2,Sales Representative#Leverling#Janet
10332,Zaanse koeken,2018-10-18 2:12,M?re Paillarde,Canada,Montr?al,16,7.6,Sales Representative#Leverling#Janet
10333,Tofu,2018-10-19 11:24,Wartian Herkku,Finland,Oulu,10,18.6,Sales Manager#Buchanan#Steven
10333,Sir Rodney's Scones,2018-10-19 1:48,Wartian Herkku,Finland,Oulu,10,8,Sales Manager#Buchanan#Steven
10333,Flotemysost,2018-10-18 12:0,Wartian Herkku,Finland,Oulu,40,17.2,Sales Manager#Buchanan#Steven
10334,Filo Mix,2018-10-21 19:48,Victuailles en stock,France,Lyon,8,5.6,Inside Sales Coordinator#Callahan#Laura
10334,Scottish Longbreads,2018-10-22 6:0,Victuailles en stock,France,Lyon,10,10,Inside Sales Coordinator#Callahan#Laura
10335,Chang,2018-10-23 3:0,Hungry Owl All-Night Grocers,Ireland,Cork,7,15.2,Sales Representative#King#Robert
10335,Gorgonzola Telino,2018-10-22 7:24,Hungry Owl All-Night Grocers,Ireland,Cork,25,10,Sales Representative#King#Robert
10335,Mascarpone Fabioli,2018-10-23 5:0,Hungry Owl All-Night Grocers,Ireland,Cork,6,25.6,Sales Representative#King#Robert
10335,Manjimup Dried Apples,2018-10-22 21:48,Hungry Owl All-Night Grocers,Ireland,Cork,48,42.4,Sales Representative#King#Robert
10336,Chef Anton's Cajun Seasoning,2018-10-23 10:12,Princesa Isabel Vinhos,Portugal,Lisboa,18,17.6,Sales Representative#King#Robert
10337,Tunnbr?d,2018-10-25 7:0,Frankenversand,Germany,M?nchen,40,7.2,Sales Representative#Peacock#Margaret
10337,Gumb?r Gummib?rchen,2018-10-24 10:12,Frankenversand,Germany,M?nchen,24,24.9,Sales Representative#Peacock#Margaret
10337,Inlagd Sill,2018-10-25 3:12,Frankenversand,Germany,M?nchen,20,15.2,Sales Representative#Peacock#Margaret
10337,Gravad lax,2018-10-24 23:24,Frankenversand,Germany,M?nchen,28,20.8,Sales Representative#Peacock#Margaret
10337,Mozzarella di Giovanni,2018-10-24 20:48,Frankenversand,Germany,M?nchen,25,27.8,Sales Representative#Peacock#Margaret
10338,Alice Mutton,2018-10-26 18:24,Old World Delicatessen,USA,Anchorage,20,31.2,Sales Representative#Peacock#Margaret
10338,Nord-Ost Matjeshering,2018-10-25 5:36,Old World Delicatessen,USA,Anchorage,15,20.7,Sales Representative#Peacock#Margaret
10339,Chef Anton's Cajun Seasoning,2018-10-29 12:24,M?re Paillarde,Canada,Montr?al,10,17.6,"Vice President, Sales#Fuller#Andrew"
10339,Alice Mutton,2018-10-28 20:24,M?re Paillarde,Canada,Montr?al,70,31.2,"Vice President, Sales#Fuller#Andrew"
10339,Tarte au sucre,2018-10-29 6:48,M?re Paillarde,Canada,Montr?al,28,39.4,"Vice President, Sales#Fuller#Andrew"
10340,Carnarvon Tigers,2018-10-30 11:36,Bon app',France,Marseille,20,50,Sales Representative#Davolio#Nancy
10340,Jack's New England Clam Chowder,2018-10-29 20:48,Bon app',France,Marseille,12,7.7,Sales Representative#Davolio#Nancy
10340,Ipoh Coffee,2018-10-30 3:24,Bon app',France,Marseille,40,36.8,Sales Representative#Davolio#Nancy
10341,Geitost,2018-10-30 14:0,Simons bistro,Denmark,Kobenhavn,8,2,Sales Representative#King#Robert
10341,Raclette Courdavault,2018-10-30 7:36,Simons bistro,Denmark,Kobenhavn,9,44,Sales Representative#King#Robert
10342,Chang,2018-10-31 11:12,Frankenversand,Germany,M?nchen,24,15.2,Sales Representative#Peacock#Margaret
10342,Gorgonzola Telino,2018-10-31 6:24,Frankenversand,Germany,M?nchen,56,10,Sales Representative#Peacock#Margaret
10342,Inlagd Sill,2018-10-31 4:36,Frankenversand,Germany,M?nchen,40,15.2,Sales Representative#Peacock#Margaret
10342,P?t? chinois,2018-10-31 0:0,Frankenversand,Germany,M?nchen,40,19.2,Sales Representative#Peacock#Margaret
10343,Wimmers gute Semmelkn?del,2018-10-31 23:24,Lehmanns Marktstand,Germany,Frankfurt a.M.,50,26.6,Sales Representative#Peacock#Margaret
10343,Scottish Longbreads,2018-10-31 6:12,Lehmanns Marktstand,Germany,Frankfurt a.M.,4,10,Sales Representative#Peacock#Margaret
10343,Lakkalik??ri,2018-10-31 19:36,Lehmanns Marktstand,Germany,Frankfurt a.M.,15,14.4,Sales Representative#Peacock#Margaret
10344,Chef Anton's Cajun Seasoning,2018-11-2 3:12,White Clover Markets,USA,Seattle,35,17.6,Sales Representative#Peacock#Margaret
10344,Northwoods Cranberry Sauce,2018-11-2 4:0,White Clover Markets,USA,Seattle,70,32,Sales Representative#Peacock#Margaret
10345,Northwoods Cranberry Sauce,2018-11-5 4:48,QUICK-Stop,Germany,Cunewalde,70,32,"Vice President, Sales#Fuller#Andrew"
10345,Teatime Chocolate Biscuits,2018-11-5 6:12,QUICK-Stop,Germany,Cunewalde,80,7.3,"Vice President, Sales#Fuller#Andrew"
10345,Singaporean Hokkien Fried Mee,2018-11-5 4:0,QUICK-Stop,Germany,Cunewalde,9,11.2,"Vice President, Sales#Fuller#Andrew"
10346,Alice Mutton,2018-11-5 23:12,Rattlesnake Canyon Grocery,USA,Albuquerque,36,31.2,Sales Representative#Leverling#Janet
10346,Gnocchi di nonna Alice,2018-11-5 18:36,Rattlesnake Canyon Grocery,USA,Albuquerque,20,30.4,Sales Representative#Leverling#Janet
10347,NuNuCa Nu?-Nougat-Creme,2018-11-7 13:12,Familia Arquibaldo,Brazil,Sao Paulo,10,11.2,Sales Representative#Peacock#Margaret
10347,Chartreuse verte,2018-11-7 18:0,Familia Arquibaldo,Brazil,Sao Paulo,50,14.4,Sales Representative#Peacock#Margaret
10347,Boston Crab Meat,2018-11-6 23:48,Familia Arquibaldo,Brazil,Sao Paulo,4,14.7,Sales Representative#Peacock#Margaret
10347,Rh?nbr?u Klosterbier,2018-11-6 8:36,Familia Arquibaldo,Brazil,Sao Paulo,6,6.2,Sales Representative#Peacock#Margaret
10348,Chai,2018-11-8 1:0,Die Wandernde Kuh,Germany,Stuttgart,15,14.4,Sales Representative#Peacock#Margaret
10348,Tunnbr?d,2018-11-7 16:12,Die Wandernde Kuh,Germany,Stuttgart,25,7.2,Sales Representative#Peacock#Margaret
10349,Tourti?re,2018-11-8 6:12,Split Rail Beer & Ale,USA,Lander,24,5.9,Sales Representative#King#Robert
10350,Valkoinen suklaa,2018-11-11 23:24,La maison d'Asie,France,Toulouse,15,13,Sales Representative#Suyama#Michael
10350,Gudbrandsdalsost,2018-11-12 1:36,La maison d'Asie,France,Toulouse,18,28.8,Sales Representative#Suyama#Michael
10351,C?te de Blaye,2018-11-12 5:36,Ernst Handel,Austria,Graz,20,210.8,Sales Representative#Davolio#Nancy
10351,Jack's New England Clam Chowder,2018-11-11 23:24,Ernst Handel,Austria,Graz,13,7.7,Sales Representative#Davolio#Nancy
10351,Gula Malacca,2018-11-11 10:36,Ernst Handel,Austria,Graz,77,15.5,Sales Representative#Davolio#Nancy
10351,Louisiana Fiery Hot Pepper Sauce,2018-11-12 7:12,Ernst Handel,Austria,Graz,10,16.8,Sales Representative#Davolio#Nancy
10352,Guaran? Fant?stica,2018-11-12 20:12,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10,3.6,Sales Representative#Leverling#Janet
10352,Tourti?re,2018-11-13 9:24,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,20,5.9,Sales Representative#Leverling#Janet
10353,Queso Cabrales,2018-11-13 18:24,Piccolo und mehr,Austria,Salzburg,12,16.8,Sales Representative#King#Robert
10353,C?te de Blaye,2018-11-14 1:0,Piccolo und mehr,Austria,Salzburg,50,210.8,Sales Representative#King#Robert
10354,Chai,2018-11-15 9:0,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,12,14.4,Inside Sales Coordinator#Callahan#Laura
10354,Th?ringer Rostbratwurst,2018-11-14 15:24,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,4,99,Inside Sales Coordinator#Callahan#Laura
10355,Guaran? Fant?stica,2018-11-15 23:12,Around the Horn,UK,Colchester,25,3.6,Sales Representative#Suyama#Michael
10355,Ravioli Angelo,2018-11-16 4:12,Around the Horn,UK,Colchester,25,15.6,Sales Representative#Suyama#Michael
10356,Gorgonzola Telino,2018-11-19 14:24,Die Wandernde Kuh,Germany,Stuttgart,30,10,Sales Representative#Suyama#Michael
10356,P?t? chinois,2018-11-18 10:48,Die Wandernde Kuh,Germany,Stuttgart,12,19.2,Sales Representative#Suyama#Michael
10356,Gudbrandsdalsost,2018-11-19 14:12,Die Wandernde Kuh,Germany,Stuttgart,20,28.8,Sales Representative#Suyama#Michael
10357,Ikura,2018-11-19 20:0,LILA-Supermercado,Venezuela,Barquisimeto,30,24.8,Sales Representative#Davolio#Nancy
10357,Gumb?r Gummib?rchen,2018-11-20 6:12,LILA-Supermercado,Venezuela,Barquisimeto,16,24.9,Sales Representative#Davolio#Nancy
10357,Camembert Pierrot,2018-11-20 10:24,LILA-Supermercado,Venezuela,Barquisimeto,8,27.2,Sales Representative#Davolio#Nancy
10358,Guaran? Fant?stica,2018-11-21 1:12,La maison d'Asie,France,Toulouse,10,3.6,Sales Manager#Buchanan#Steven
10358,Sasquatch Ale,2018-11-20 21:24,La maison d'Asie,France,Toulouse,10,11.2,Sales Manager#Buchanan#Steven
10358,Inlagd Sill,2018-11-21 12:48,La maison d'Asie,France,Toulouse,20,15.2,Sales Manager#Buchanan#Steven
10359,Pavlova,2018-11-22 7:36,Seven Seas Imports,UK,London,56,13.9,Sales Manager#Buchanan#Steven
10359,Gorgonzola Telino,2018-11-21 13:24,Seven Seas Imports,UK,London,70,10,Sales Manager#Buchanan#Steven
10359,Camembert Pierrot,2018-11-22 19:0,Seven Seas Imports,UK,London,80,27.2,Sales Manager#Buchanan#Steven
10360,R?ssle Sauerkraut,2018-11-22 16:24,Blondesddsl p?re et fils,France,Strasbourg,30,36.4,Sales Representative#Peacock#Margaret
10360,Th?ringer Rostbratwurst,2018-11-23 22:12,Blondesddsl p?re et fils,France,Strasbourg,35,99,Sales Representative#Peacock#Margaret
10360,C?te de Blaye,2018-11-22 18:48,Blondesddsl p?re et fils,France,Strasbourg,10,210.8,Sales Representative#Peacock#Margaret
10360,Maxilaku,2018-11-22 8:0,Blondesddsl p?re et fils,France,Strasbourg,35,16,Sales Representative#Peacock#Margaret
10360,Tourti?re,2018-11-23 11:12,Blondesddsl p?re et fils,France,Strasbourg,28,5.9,Sales Representative#Peacock#Margaret
10361,Chartreuse verte,2018-11-23 6:0,QUICK-Stop,Germany,Cunewalde,54,14.4,Sales Representative#Davolio#Nancy
10361,Camembert Pierrot,2018-11-23 1:24,QUICK-Stop,Germany,Cunewalde,55,27.2,Sales Representative#Davolio#Nancy
10362,NuNuCa Nu?-Nougat-Creme,2018-11-25 12:0,Bon app',France,Marseille,50,11.2,Sales Representative#Leverling#Janet
10362,Manjimup Dried Apples,2018-11-25 13:0,Bon app',France,Marseille,20,42.4,Sales Representative#Leverling#Janet
10362,Tourti?re,2018-11-25 10:48,Bon app',France,Marseille,24,5.9,Sales Representative#Leverling#Janet
10363,Gorgonzola Telino,2018-11-27 14:48,Drachenblut Delikatessen,Germany,Aachen,20,10,Sales Representative#Peacock#Margaret
10363,Rh?nbr?u Klosterbier,2018-11-26 22:12,Drachenblut Delikatessen,Germany,Aachen,12,6.2,Sales Representative#Peacock#Margaret
10363,Lakkalik??ri,2018-11-27 1:24,Drachenblut Delikatessen,Germany,Aachen,12,14.4,Sales Representative#Peacock#Margaret
10364,Gudbrandsdalsost,2018-11-26 19:12,Eastern Connection,UK,London,30,28.8,Sales Representative#Davolio#Nancy
10364,Flotemysost,2018-11-26 22:36,Eastern Connection,UK,London,5,17.2,Sales Representative#Davolio#Nancy
10365,Queso Cabrales,2018-11-28 13:36,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,24,16.8,Sales Representative#Leverling#Janet
10366,Louisiana Fiery Hot Pepper Sauce,2018-11-29 4:48,Galer?a del gastr?nomo,Spain,Barcelona,5,16.8,Inside Sales Coordinator#Callahan#Laura
10366,Original Frankfurter gr?ne So?e,2018-11-29 2:36,Galer?a del gastr?nomo,Spain,Barcelona,5,10.4,Inside Sales Coordinator#Callahan#Laura
10367,Sasquatch Ale,2018-11-29 6:24,Vaffeljernet,Denmark,?rhus,36,11.2,Sales Representative#King#Robert
10367,Tourti?re,2018-11-28 4:12,Vaffeljernet,Denmark,?rhus,18,5.9,Sales Representative#King#Robert
10367,Louisiana Fiery Hot Pepper Sauce,2018-11-29 0:36,Vaffeljernet,Denmark,?rhus,15,16.8,Sales Representative#King#Robert
10367,Original Frankfurter gr?ne So?e,2018-11-29 4:24,Vaffeljernet,Denmark,?rhus,7,10.4,Sales Representative#King#Robert
10368,Sir Rodney's Scones,2018-11-30 5:0,Ernst Handel,Austria,Graz,5,8,"Vice President, Sales#Fuller#Andrew"
10368,R?ssle Sauerkraut,2018-11-30 7:24,Ernst Handel,Austria,Graz,13,36.4,"Vice President, Sales#Fuller#Andrew"
10368,Ravioli Angelo,2018-11-29 20:48,Ernst Handel,Austria,Graz,25,15.6,"Vice President, Sales#Fuller#Andrew"
10368,Wimmers gute Semmelkn?del,2018-11-29 19:48,Ernst Handel,Austria,Graz,35,26.6,"Vice President, Sales#Fuller#Andrew"
10369,Th?ringer Rostbratwurst,2018-12-2 16:36,Split Rail Beer & Ale,USA,Lander,20,99,Inside Sales Coordinator#Callahan#Laura
10369,Gnocchi di nonna Alice,2018-12-3 1:0,Split Rail Beer & Ale,USA,Lander,18,30.4,Inside Sales Coordinator#Callahan#Laura
10370,Chai,2018-12-4 21:24,Chop-suey Chinese,Switzerland,Bern,15,14.4,Sales Representative#Suyama#Michael
10370,Wimmers gute Semmelkn?del,2018-12-3 16:24,Chop-suey Chinese,Switzerland,Bern,30,26.6,Sales Representative#Suyama#Michael
10370,Longlife Tofu,2018-12-4 18:48,Chop-suey Chinese,Switzerland,Bern,20,8,Sales Representative#Suyama#Michael
10371,Inlagd Sill,2018-12-3 10:0,La maison d'Asie,France,Toulouse,6,15.2,Sales Representative#Davolio#Nancy
10372,Sir Rodney's Marmalade,2018-12-5 2:0,Queen Cozinha,Brazil,Sao Paulo,12,64.8,Sales Manager#Buchanan#Steven
10372,C?te de Blaye,2018-12-5 0:0,Queen Cozinha,Brazil,Sao Paulo,40,210.8,Sales Manager#Buchanan#Steven
10372,Camembert Pierrot,2018-12-5 16:12,Queen Cozinha,Brazil,Sao Paulo,70,27.2,Sales Manager#Buchanan#Steven
10372,Mozzarella di Giovanni,2018-12-5 3:12,Queen Cozinha,Brazil,Sao Paulo,42,27.8,Sales Manager#Buchanan#Steven
10373,Escargots de Bourgogne,2018-12-5 15:0,Hungry Owl All-Night Grocers,Ireland,Cork,80,10.6,Sales Representative#Peacock#Margaret
10373,Flotemysost,2018-12-6 3:12,Hungry Owl All-Night Grocers,Ireland,Cork,50,17.2,Sales Representative#Peacock#Margaret
10374,Gorgonzola Telino,2018-12-5 16:12,Wolski  Zajazd,Poland,Warszawa,30,10,Sales Representative#Davolio#Nancy
10374,Escargots de Bourgogne,2018-12-5 12:0,Wolski  Zajazd,Poland,Warszawa,15,10.6,Sales Representative#Davolio#Nancy
10375,Tofu,2018-12-6 20:12,Hungry Coyote Import Store,USA,Elgin,15,18.6,Sales Representative#Leverling#Janet
10375,Tourti?re,2018-12-6 19:48,Hungry Coyote Import Store,USA,Elgin,10,5.9,Sales Representative#Leverling#Janet
10376,Gorgonzola Telino,2018-12-10 1:0,M?re Paillarde,Canada,Montr?al,42,10,Sales Representative#Davolio#Nancy
10377,R?ssle Sauerkraut,2018-12-10 13:48,Seven Seas Imports,UK,London,20,36.4,Sales Representative#Davolio#Nancy
10377,Chartreuse verte,2018-12-10 7:0,Seven Seas Imports,UK,London,20,14.4,Sales Representative#Davolio#Nancy
10378,Flotemysost,2018-12-11 4:48,Folk och f? HB,Sweden,Br?cke,6,17.2,Sales Manager#Buchanan#Steven
10379,Jack's New England Clam Chowder,2018-12-11 12:12,Que Del?cia,Brazil,Rio de Janeiro,8,7.7,"Vice President, Sales#Fuller#Andrew"
10379,Vegie-spread,2018-12-11 17:12,Que Del?cia,Brazil,Rio de Janeiro,16,35.1,"Vice President, Sales#Fuller#Andrew"
10379,Louisiana Fiery Hot Pepper Sauce,2018-12-11 14:0,Que Del?cia,Brazil,Rio de Janeiro,20,16.8,"Vice President, Sales#Fuller#Andrew"
10380,Nord-Ost Matjeshering,2018-12-12 14:12,Hungry Owl All-Night Grocers,Ireland,Cork,18,20.7,Inside Sales Coordinator#Callahan#Laura
10380,Perth Pasties,2018-12-13 9:12,Hungry Owl All-Night Grocers,Ireland,Cork,20,26.2,Inside Sales Coordinator#Callahan#Laura
10380,Camembert Pierrot,2018-12-13 7:0,Hungry Owl All-Night Grocers,Ireland,Cork,6,27.2,Inside Sales Coordinator#Callahan#Laura
10380,Outback Lager,2018-12-12 10:12,Hungry Owl All-Night Grocers,Ireland,Cork,30,12,Inside Sales Coordinator#Callahan#Laura
10381,Longlife Tofu,2018-12-13 0:24,LILA-Supermercado,Venezuela,Barquisimeto,14,8,Sales Representative#Leverling#Janet
10382,Chef Anton's Gumbo Mix,2018-12-14 11:0,Ernst Handel,Austria,Graz,32,17,Sales Representative#Peacock#Margaret
10382,Carnarvon Tigers,2018-12-13 5:0,Ernst Handel,Austria,Graz,9,50,Sales Representative#Peacock#Margaret
10382,Th?ringer Rostbratwurst,2018-12-14 4:36,Ernst Handel,Austria,Graz,14,99,Sales Representative#Peacock#Margaret
10382,Geitost,2018-12-14 0:36,Ernst Handel,Austria,Graz,60,2,Sales Representative#Peacock#Margaret
10382,Longlife Tofu,2018-12-14 3:24,Ernst Handel,Austria,Graz,50,8,Sales Representative#Peacock#Margaret
10383,Konbu,2018-12-17 7:24,Around the Horn,UK,Colchester,20,4.8,Inside Sales Coordinator#Callahan#Laura
10383,Valkoinen suklaa,2018-12-16 17:24,Around the Horn,UK,Colchester,15,13,Inside Sales Coordinator#Callahan#Laura
10383,Gnocchi di nonna Alice,2018-12-17 2:0,Around the Horn,UK,Colchester,20,30.4,Inside Sales Coordinator#Callahan#Laura
10384,Sir Rodney's Marmalade,2018-12-16 4:36,Berglunds snabbk?p,Sweden,Lule?,28,64.8,Sales Representative#Leverling#Janet
10384,Camembert Pierrot,2018-12-17 2:24,Berglunds snabbk?p,Sweden,Lule?,15,27.2,Sales Representative#Leverling#Janet
10385,Uncle Bob's Organic Dried Pears,2018-12-18 16:48,Split Rail Beer & Ale,USA,Lander,10,24,Sales Representative#Davolio#Nancy
10385,Camembert Pierrot,2018-12-18 2:0,Split Rail Beer & Ale,USA,Lander,20,27.2,Sales Representative#Davolio#Nancy
10385,Scottish Longbreads,2018-12-17 22:48,Split Rail Beer & Ale,USA,Lander,8,10,Sales Representative#Davolio#Nancy
10386,Guaran? Fant?stica,2018-12-18 19:0,Familia Arquibaldo,Brazil,Sao Paulo,15,3.6,Sales Representative#Dodsworth#Anne
10386,Sasquatch Ale,2018-12-18 17:12,Familia Arquibaldo,Brazil,Sao Paulo,10,11.2,Sales Representative#Dodsworth#Anne
10387,Guaran? Fant?stica,2018-12-19 12:24,Sant? Gourmet,Norway,Stavern,15,3.6,Sales Representative#Davolio#Nancy
10387,R?ssle Sauerkraut,2018-12-19 12:48,Sant? Gourmet,Norway,Stavern,6,36.4,Sales Representative#Davolio#Nancy
10387,Raclette Courdavault,2018-12-18 11:0,Sant? Gourmet,Norway,Stavern,12,44,Sales Representative#Davolio#Nancy
10387,Flotemysost,2018-12-18 7:48,Sant? Gourmet,Norway,Stavern,15,17.2,Sales Representative#Davolio#Nancy
10388,Rogede sild,2018-12-20 8:36,Seven Seas Imports,UK,London,15,7.6,"Vice President, Sales#Fuller#Andrew"
10388,Filo Mix,2018-12-20 18:12,Seven Seas Imports,UK,London,20,5.6,"Vice President, Sales#Fuller#Andrew"
10388,Perth Pasties,2018-12-19 13:48,Seven Seas Imports,UK,London,40,26.2,"Vice President, Sales#Fuller#Andrew"
10389,Ikura,2018-12-21 11:24,Bottom-Dollar Markets,Canada,Tsawassen,16,24.8,Sales Representative#Peacock#Margaret
10389,P?t? chinois,2018-12-21 7:0,Bottom-Dollar Markets,Canada,Tsawassen,15,19.2,Sales Representative#Peacock#Margaret
10389,Tarte au sucre,2018-12-20 19:48,Bottom-Dollar Markets,Canada,Tsawassen,20,39.4,Sales Representative#Peacock#Margaret
10389,Outback Lager,2018-12-20 20:24,Bottom-Dollar Markets,Canada,Tsawassen,30,12,Sales Representative#Peacock#Margaret
